"","TemperatureAirMin","TemperatureAirMax","TemperatureAirMean","Radiation","PET","Rainfall","ThermalTime","WaterStress","WaterStressConductance","WaterStressRUE","WaterSupplyDemandRatio....WaterDemand.WaterAvailable","ThermalStressRUE....ThermalStressRUE","NitrogenAbsorbed....NitrogenAbsorbed","NitrogenNutritionIndex....NNI","NitrogenStressRUE....NitrogenStressRUE","LAI","RIE","RUE","CropBiomass","CropYield","a_water_stress"
"17",10.1,23.8,16.95,25.01,5,0,156.120872879099,0.0377250615044355,0.863587493491766,0.167233934134195,0,0.799342105263158,0,0,1,1.83020573745725,0.807408740778045,0.133677124982267,129.570302381307,236.233462180213,-9.98580614903476
"18",8.4,21.4,14.9,19.7,3.9,0,166.377514618063,0.0338263226819384,0.844909169342144,0.150227122088606,0.055187407845351,0.664473684210526,0.737098265391881,0.140014822198306,0.140014822198306,3.23168535991408,0.945443413083677,0.0139765552805825,142.065500617191,236.233462180213,-9.98580614903476
"19",10.6,18.2,14.4,20.43,4,1,176.149794290372,0.0306799017099825,0.820542008011671,0.136436394343057,0.0690532602188716,0.631578947368421,1.59262935803414,0.286796014620126,0.154061525059582,4.4616578921433,0.981965922255701,0.0132755362017612,154.849245403452,236.233462180213,-9.98580614903476
"20",8.9,10.3,9.6,2.32,0.7,12,181.046383805568,0.0345969108646593,0.798771843342115,0.153595921941624,0.0107360585018195,0.315789473684211,1.71456528032671,0.293703112488558,0.0208874869405179,5.15746140068747,0.990358853641942,0.00101312615168605,154.96097940091,236.233462180213,-9.98580614903476
"21",8.2,18.7,13.45,18.49,2.9,5,189.847253217182,0.0329618846835994,0.825584495243971,0.146443884231744,0.0448581128553164,0.569078947368421,2.22366681851863,0.380752311946364,0.0871720466698148,6.35932354175784,0.996731392375252,0.00726475548737247,161.387520464929,236.233462180213,-9.98580614903476
"22",11.7,16.8,14.25,7.74,1.7,2.5,199.472313838912,0.0313901702558219,0.814750664836271,0.139554316950033,0.0264653395866916,0.62171052631579,2.50690809374185,0.419252479689724,0.0473689511331735,7.60928842178894,0.998938804928105,0.00410984330982098,162.912789124326,236.233462180213,-9.98580614903476
"23",6.2,22.8,14.5,22.42,3.6,0,209.362576328015,0.0285854273243186,0.803853104016895,0.127226586904186,0.0588253258136768,0.638157894736842,3.11671817223885,0.518400399248836,0.101429057966996,8.76922805182347,0.999626392675512,0.0082350912317805,171.771753893176,236.233462180213,-9.98580614903476
"24",11.6,21.3,16.45,13.05,2.9,6,221.265127441396,0.0283718633492475,0.78321792842888,0.126286243583641,0.0453935915452794,0.766447368421053,3.55582714423807,0.573548863901824,0.07082752951795,10.1241865950924,0.999889640565811,0.00685552117209079,176.065578439025,236.233462180213,-9.98580614903476
"25",9.8,16.1,12.95,14.03,2.8,3.5,229.59313640553,0.0273696641311521,0.78158409308615,0.121870455920267,0.0437280904894068,0.536184210526316,3.96058729938499,0.629752938853488,0.0643588634630405,11.8444544266642,0.999976535196525,0.00420553084650793,178.897684675922,236.233462180213,-9.98580614903476
"26",5.1,17.4,11.25,11.52,2,10.5,236.18903621352,0.0264998654829163,0.773798747302668,0.11803411728361,0.0312370647464748,0.424342105263158,4.20563504488674,0.662556079559592,0.038604841321634,13.3839247137736,0.999994129273943,0.00193359473522107,179.966878943726,236.233462180213,-9.98580614903476
"27",8.3,15.7,12,18.3,3.4,2,243.556879479819,0.0252544159355022,0.766884352363522,0.112534818505585,0.0538958464907997,0.473684210526316,4.61593291361481,0.724685525426553,0.0644153483478041,15.4602942993085,0.999999094034734,0.00343372241145512,182.983057977393,236.233462180213,-9.98580614903476
"28",9.2,16.1,12.65,16.68,3.2,0,251.597846274093,0.0234736895253951,0.756730198375931,0.104660089686147,0.0527506252782296,0.516447368421053,4.99712048446454,0.777004095025651,0.0592709950548373,17.9327347402476,0.999999902113899,0.0032036819155972,185.548053615219,236.233462180213,-9.98580614903476
"29",8.2,18.6,13.4,13.7,2.5,1.5,260.41998533502,0.022445550849956,0.741698766363974,0.100107406233556,0.0416260866663891,0.56578947368421,5.28125924206238,0.814581552462567,0.0438255688028762,20.7840682744164,0.999999992479712,0.00248226780054404,187.180392908581,236.233462180213,-9.98580614903476
"30",12,18.4,15.2,14.99,3.2,1,271.097926127475,0.0210640104417885,0.732749238024173,0.0939832574863837,0.0546569212684892,0.684210526315789,6.44111692423189,0.988443785376904,0.177989955988701,25.4133743813137,0.999999999883373,0.0114455255909363,195.415677480811,236.233462180213,-9.98580614903476
"31",11.6,17.5,14.55,11.46,2.8,8,281.120518755403,0.0219524969215683,0.720417817510041,0.0979226224627017,0.0443062379164201,0.641447368421053,7.3300325194002,1.09711270866075,0.133047240077687,30.7074793373525,0.999999999999006,0.00835699098245786,200.012691080437,236.233462180213,-9.98580614903476
"32",9.9,16.6,13.25,16.08,3.2,1.5,289.800030743537,0.0209198897773925,0.728388179723592,0.093343975512467,0.0515167856373404,0.555921052631579,8.34306667166796,1.23200971179766,0.149593424467633,35.8494206950936,0.99999999999999,0.00776268419936265,206.004241252873,236.233462180213,-9.98580614903476
"33",11.7,16.3,14,14.22,3.6,0,299.258448124673,0.0194229739782492,0.719111542243371,0.0866995884838144,0.0604768853152671,0.605263157894737,9.47444288691666,1.37533123492807,0.164233091682357,41.7997494879602,1,0.00861830667575141,211.886752657474,236.233462180213,-9.98580614903476
"34",5.8,18.6,12.2,27.49,4.2,0,306.876506455304,0.017968215368323,0.705326580227447,0.0802349210798148,0.0742515136020568,0.486842105263158,10.7784781696031,1.53928500069701,0.186230553092345,49.628137898149,1,0.0074611423025106,221.731879148483,236.233462180213,-9.98580614903476
"35",4.8,22.4,13.6,27.83,4.8,0,315.947933760509,0.0164293304297914,0.691559880449705,0.0733890694921144,0.0901492826030195,0.578947368421053,12.2502007737388,1.70398075224666,0.204713950114974,59.3632299178703,1,0.00921556194312246,234.042395414583,236.233462180213,-9.98580614903476
"36",13.3,20.6,16.95,13.96,3.7,0,328.490843444245,0.0151172358239461,0.676617544249612,0.067546619987118,0.072918572152068,0.799342105263158,13.3427124778876,1.79868492799655,0.147277724763151,72.4890721864645,1,0.00879730946957098,239.937296543953,236.233462180213,-9.98580614903476
"37",12.9,20.2,16.55,10.02,2.3,0,340.636131436001,0.0141851696058197,0.663584687867737,0.0633935080231547,0.0467334474695143,0.773026315789474,13.9955244868152,1.8596631050158,0.0867427589911085,84.6939213589595,1,0.00489535586329563,242.291766899964,236.233462180213,-9.98580614903476
"38",11.3,20.9,16.1,22.17,3.8,0,352.326917633235,0.0130552075697986,0.654171506872066,0.0583556770155476,0.081319194837854,0.743421052631579,15.0800842392929,1.9924578578951,0.143297581557956,96.2003492725361,1,0.00743045603714697,250.198960996454,236.233462180213,-9.98580614903476
"39",11.9,20,15.95,10.06,2.4,0,363.875422825179,0.0122517314975304,0.64259624040959,0.0547716292789273,0.0531123815051237,0.733552631578947,15.7383352674481,2.04105637155888,0.0853665544843413,106.833407776118,1,0.00424732007317298,252.249906913388,236.233462180213,-9.98580614903476
"40",9.4,23.4,16.4,23.09,4,2,375.899678775332,0.01166183052294,0.634262111936824,0.0521393671818098,0.0902591799300515,0.763157894736842,16.803524774668,2.16890335288206,0.137488599841071,117.730224505788,1,0.00702010846723015,260.030433529789,236.233462180213,-9.98580614903476
"41",13.3,18.6,15.95,13.67,3.4,4,387.464356881748,0.011643496083639,0.628091384380254,0.0520575432609318,0.0747012315896419,0.733552631578947,17.6255505423805,2.23527244695066,0.104249313792105,133.634459506229,1,0.00528018840100647,263.495081950993,236.233462180213,-9.98580614903476
"42",8.2,17.2,12.7,13,2.5,2,395.658316741179,0.0114151729859049,0.627898912112638,0.0510385124701955,0.0548106617407648,0.519736842105263,18.199584484611,2.29042045075579,0.0722422581583989,144.923966123858,1,0.0026003484898433,265.117699408655,236.233462180213,-9.98580614903476
"43",8.3,16.9,12.6,19.28,3.6,1,403.750427811207,0.0108271545930397,0.625498628168636,0.0484136382611209,0.0814606765231068,0.513157894736842,19.019114602214,2.38505080355705,0.102771396377233,155.911533417715,1,0.00354166660143285,268.395299348285,236.233462180213,-9.98580614903476
"44",8,19,13.5,22.33,4.1,0,412.781646604292,0.00997981010028882,0.619288743580903,0.0446299828757524,0.0984298794148446,0.572368421052632,19.9478528685557,2.48375359752906,0.115639363564053,167.591233798309,1,0.00419709975237812,272.893918746874,236.233462180213,-9.98580614903476
"45",5.1,20.6,12.85,29.53,4.7,0,421.145377965702,0.00910136542337678,0.61027160073256,0.0407061047289319,0.121178551260471,0.529605263157895,21.0035634567906,2.59011080540809,0.130187784924988,177.770810302902,1,0.00407529600083774,278.670406310302,236.233462180213,-9.98580614903476
"46",5.6,21,13.3,29.61,4.9,0,429.984661156251,0.00823509156291883,0.600843305237205,0.0368353612236572,0.136712610150392,0.55921052631579,22.0863572634121,2.69074906131665,0.131915208289815,187.717730350107,1,0.00403521499264832,284.405576675053,236.233462180213,-9.98580614903476
"47",9.2,22,15.6,26.53,4.5,0,441.225871595566,0.00744150692314988,0.591471815448939,0.0332884394353867,0.135623925278954,0.710526315789474,23.0526383916663,2.77548147725067,0.116337892770481,199.155943955484,1,0.00420168107821643,289.756165427297,236.233462180213,-9.98580614903476
"48",6.6,24,15.3,28.42,5.4,0,452.163902452178,0.00658151066242354,0.582827755607873,0.0294437471881523,0.179803914557981,0.69078947368421,24.2076054786436,2.88319936183701,0.137560089165094,209.029664223618,1,0.00438647020716612,295.740012625105,236.233462180213,-9.98580614903476
"49",13.5,23,18.25,25.41,6.5,0,466.187675880522,0.00561156040146764,0.573402655505746,0.0251064556487681,0.247095682148286,0.884868421052632,25.5930574953129,3.01228542048957,0.163066757903592,225.356430927544,1,0.00586910984253825,302.898448517852,236.233462180213,-9.98580614903476
"50",15.2,21.2,18.2,23.18,6.2,0,480.173646463043,0.00474168048441448,0.562708520507146,0.0212158361424299,0.271729525824009,0.881578947368421,26.8616171944382,3.11803987844372,0.147251734749545,239.370263040579,1,0.00460567516573799,308.022906934258,236.233462180213,-9.98580614903476
"51",16,21.9,18.95,18.2,5.1,0.5,494.956055852411,0.00413106440051461,0.553067569350972,0.0184844075509736,0.249842886518044,0.930921052631579,27.8173825148071,3.19771616011389,0.109868935676935,257.691841231709,1,0.00326586538864507,310.875966937779,236.233462180213,-9.98580614903476
"52",13.9,25.7,19.8,29.73,6.7,0,510.636642306569,0.00330010752641094,0.546275697227896,0.0147669076752452,0.399933590708845,0.986842105263158,29.0909930384429,3.32628760849093,0.145625654552774,279.478402299251,1,0.00379006161496477,316.284536464798,236.233462180213,-9.98580614903476
"53",8.5,20.3,14.4,13.33,3.2,2.5,520.681116813768,0.00330794959236018,0.537005721668493,0.0148019932496839,0.186941042178157,0.631578947368421,29.5408002283313,3.34409677734574,0.050919364489325,293.665355461266,1,0.000868003717761817,316.839919963571,236.233462180213,-9.98580614903476
"54",5.7,21,13.35,24.48,3.9,0,529.626902011513,0.00285292839508807,0.537093335970255,0.0127661609790697,0.259601384418493,0.5625,30.0930244105864,3.40314533382385,0.0624496602077985,308.137380403434,1,0.000832687373951848,317.818360935459,236.233462180213,-9.98580614903476
"55",12.4,22.8,17.6,23.94,4.5,9.5,543.025934247874,0.00381468014101894,0.53200606534266,0.0170690356421175,0.219024233306458,0.842105263157895,30.4785429039474,3.44058418118669,0.043519430505348,345.408645846777,1,0.00119279749217394,319.189028389666,236.233462180213,-9.98580614903476
"56",11.5,15.4,13.45,9.91,2.2,9,552.0714558344,0.00490194826394333,0.542749610952978,0.0219327006057728,0.0819317340087835,0.569078947368421,30.6059153098087,3.44634980577136,0.0143426478756638,378.30285433493,1,0.000347393901521008,319.354276720742,236.233462180213,-9.98580614903476
"57",9.4,19.7,14.55,20.43,3.6,0.5,562.255479957322,0.00453122090199623,0.554847053413609,0.0202744348972952,0.142456682044695,0.641447368421053,30.8168659419756,3.46906214535667,0.0237467643194792,420.868033559348,1,0.000611032906455779,319.953480030128,236.233462180213,-9.98580614903476
"58",7.7,21.1,14.4,21.62,3.8,10.5,572.286780370298,0.00562576584991952,0.550728736483018,0.0251699848591618,0.119017526596475,0.631578947368421,30.9740576254117,3.48296839660502,0.0176758780602198,473.797461274868,1,0.000566475515964054,320.541345661575,236.233462180213,-9.98580614903476
"59",11.6,20.2,15.9,12.01,2.9,0,583.87199956706,0.00523799547094792,0.562865588502537,0.0234357377515579,0.0957229643937225,0.730263157894737,31.0908952352148,3.49238627654072,0.013124165836119,542.790277620918,1,0.000462522959208435,320.8079808971,236.233462180213,-9.98580614903476
"60",10,20,15,17.17,3.3,5,594.522254458953,0.00554160857137482,0.558573635399139,0.0247936160769435,0.101167614892689,0.671052631578947,32.3334081091412,3.63020446692043,0.139502021250231,625.537901992063,1,0.00487171496468384,324.823053502394,236.233462180213,-9.98580614903476
"61",12.6,21.2,16.9,14.36,3.4,7.5,607.152313243998,0.00615815428295215,0.561934888392861,0.0275507664850814,0.0919949373818074,0.796052631578947,33.4021152345747,3.7232362822086,0.119125663645103,755.817735751524,1,0.00560697833572769,328.687831529644,236.233462180213,-9.98580614903476
"62",13.7,22.5,18.1,22.59,4.8,0,621.025885333018,0.00558825342841944,0.56874279021069,0.0250022224148447,0.140233646299415,0.875,34.958787559099,3.87011309822652,0.172331432908061,892.484392627052,1,0.00828611112035221,337.672627539664,236.233462180213,-9.98580614903476
"63",13.2,22.7,17.95,18.38,4.2,0,634.751262543138,0.00510056202291503,0.562450790782737,0.0228210520763001,0.13180069296199,0.865131578947368,36.2835591688152,3.95443173347843,0.144382718043157,1036.32500786022,1,0.00641115644795565,343.328806204309,236.233462180213,-9.98580614903476
"64",13.3,21.9,17.6,22.45,4.4,0,648.118238100779,0.0046194324152762,0.557050345593047,0.020669015979164,0.149582145964329,0.842105263157895,37.6545699195414,4.06450393524415,0.147989436700393,1182.76185988931,1,0.00592169684804008,349.710026727757,236.233462180213,-9.98580614903476
"65",12.4,18.5,15.45,11,2.7,0.5,659.245667687438,0.00437842994047433,0.55170930830136,0.0195909670294605,0.0952638792863495,0.700657894736842,38.4433084436334,4.10555491161845,0.084233367331449,1311.71515822017,1,0.00270613172304448,351.138864277524,236.233462180213,-9.98580614903476
"66",8.6,26.3,17.45,30.28,5.9,0,672.466145545386,0.00380795433120875,0.549029361306095,0.0170389463968794,0.235031167877895,0.832236842105263,40.2653299649656,4.28998030429018,0.194123243179893,1463.92335181845,1,0.00657852602103742,360.700357137541,236.233462180213,-9.98580614903476
"67",15.5,23.9,19.7,23.57,6.4,0,688.04756038489,0.00321552496777156,0.542674604359901,0.0143884811660546,0.295886218391723,0.980263157894737,42.2189417094371,4.42857627210146,0.204925047056109,1631.94720367732,1,0.00707543600745633,368.705222418937,236.233462180213,-9.98580614903476
"68",17.4,27.6,22.5,25.65,7.1,0,706.568733137704,0.00259057762680989,0.536060591630522,0.0115923155727673,0.39834142053931,1,44.3602159670332,4.5943223389795,0.221768626258863,1808.15343298453,1,0.00647085569528893,376.672139950976,236.233462180213,-9.98580614903476
"69",17.2,29.7,23.45,28.93,7.2,0,726.097017940044,0.00199061773512685,0.529069811077528,0.00890777874711524,0.513749826580091,1,46.4452301168932,4.75098968284022,0.213280905049444,1961.02131400979,1,0.0049204721826642,383.504904442711,236.233462180213,-9.98580614903476
"70",18.4,31,24.7,20.78,6.3,0,746.947545889671,0.00842344320369428,0.52234776400662,0.0376770648361251,0.1037484267769,1,46.7421738232216,4.73176937599007,0.0300599869683295,2664.18564957639,1,0.0030213792078139,386.518548919753,236.233462180213,-9.98580614903476
"71",16.9,25.5,21.2,18.01,4.2,0,764.014180712154,0.0079187170329926,0.593515352144334,0.0354214333966938,0.0721264712384073,1,46.9604163205587,4.73232909841264,0.0219928910682689,3214.74284605933,1,0.00212781151721982,388.357999420159,236.233462180213,-9.98580614903476
"72",18.1,30,24.05,25.02,5.6,0,784.057218744766,0.00730779275145737,0.588032190851121,0.0326907197494226,0.101932962763965,1,47.2455678812374,4.74797215637312,0.0286564799867056,3805.76898337302,1,0.00262883552863828,391.515125736633,236.233462180213,-9.98580614903476
"73",17.9,31.8,24.85,28.01,6.2,0,804.946579704436,0.00667768124039825,0.58136610490286,0.0298737319527713,0.120778598629535,1,47.5493236608756,4.75611104285318,0.0303831076162337,4351.85123692605,1,0.00261779936199372,395.034704622846,236.233462180213,-9.98580614903476
"74",20.9,31.3,26.1,25.43,6.7,0,827.152981144562,0.00603711057494864,0.5744594177809,0.0270094990193415,0.141098021593617,1,47.8606790504703,4.76246951286462,0.0309820207324537,4849.49289726468,1,0.00248280245729983,398.065312614325,236.233462180213,-9.98580614903476
"75",17.8,26.9,22.35,27.81,7.2,0,845.462179772695,0.0054127371628149,0.567408189098329,0.0242172628572743,0.165900984854273,1,48.1801947392314,4.77305935262461,0.0316534076876482,5199.79469753531,1,0.00229967668290073,401.135105024795,236.233462180213,-9.98580614903476
"76",15.5,23.7,19.6,27.09,6.4,0,860.912626675884,0.0048838565397942,0.560508849196549,0.0218517789421853,0.160755050137931,0.973684210526316,48.4473810446405,4.77819108973848,0.0263516251297399,5454.2857123876,1,0.0016820294070623,403.322281503386,236.233462180213,-9.98580614903476
"77",15.7,25.7,20.7,21.97,5.4,0,877.52073914308,0.00443950067027922,0.554646247046207,0.0198641521849701,0.14667123787351,1,48.6564222499476,4.78369723440591,0.0205520625944828,5687.46815018629,1,0.00122474789727551,404.613851645937,236.233462180213,-9.98580614903476
"78",15.4,26,20.7,24.14,5.5,2,894.136702241589,0.00420427963907774,0.549708743076362,0.0188119318030426,0.155103017986391,1,48.84645894575,4.79348365345604,0.0186490037260941,5886.03788611331,1,0.00105247135886991,405.833371258887,236.233462180213,-9.98580614903476
"79",13.6,25.6,19.6,24.99,5.2,0,909.607007518182,0.0038066094611527,0.547091029329042,0.0170329298500269,0.159433742575378,0.973684210526316,49.0136004021401,4.801497481416,0.0163736039652811,6035.49623376496,1,0.000814653676271994,406.810564636649,236.233462180213,-9.98580614903476
"80",11.4,27.9,19.65,30.4,5.6,0,925.136158003176,0.00914439879188121,0.542659606064408,0.040898358450401,0.0703725029783274,0.976973684210526,49.0781890407272,4.80112306175539,0.00631844834352804,6361.01241380479,1,0.000757391517094478,407.915750338393,236.233462180213,-9.98580614903476
"81",12.2,31.8,22,30.47,5.9,0,943.021909984068,0.00858853129069895,0.601306987853684,0.0384147646295572,0.077602146765999,1,49.1503530320127,4.80062258917638,0.00704841502287297,6664.74024126388,1,0.0008122896123453,409.103772633825,236.233462180213,-9.98580614903476
"82",15.1,33.2,24.15,29.15,6.8,0,963.154997067075,0.0079826152570774,0.595303833071556,0.0357070162808211,0.0944696908526926,1,49.2270748061052,4.80001292384578,0.00748095450796223,6927.03952072617,1,0.000801367693235668,410.2250463102,236.233462180213,-9.98580614903476
"83",19.2,30.5,24.85,24.45,6.4,0,984.029598234356,0.00742510632826487,0.588727597365996,0.0332151279221899,0.0938238929399548,1,49.2910230103611,4.79862452869923,0.00622554377587385,7130.01645233487,1,0.00062034669870253,410.953085195797,236.233462180213,-9.98580614903476
"84",17.8,28.5,23.15,19.1,4.6,12.5,1003.14543813433,0.00812745766961976,0.582648555870427,0.0363543445937293,0.0605666522582396,1,49.3261772072681,4.79711085515669,0.00341884551235342,7294.6628721309,1,0.000372869663606464,411.294932103392,236.233462180213,-9.98580614903476
"85",17.1,26,21.55,19.52,4.6,57.5,1020.58168126834,0.0127636256909865,0.590302606560943,0.0570551932665029,0.0379692525516734,1,49.3474143217248,4.7968623023414,0.00206437389168233,7491.11633884682,1,0.000353349754092775,411.626006688987,236.233462180213,-9.98580614903476
"86",16,28.1,22.05,25.27,6,0,1038.45340329471,0.0121664375971264,0.639581433990786,0.0543910761817543,0.0511451522206858,1,49.3769591448095,4.79749478376689,0.00287059262237117,7645.24284334133,1,0.000468403866030516,412.194161842327,236.233462180213,-9.98580614903476
"87",17.3,26,21.65,17.54,4.5,0,1055.92117054507,0.0117397943329542,0.633372551716596,0.052487300431409,0.0393140159400324,1,49.3979852997635,4.79569957982055,0.00204128006164933,7760.2594063804,1,0.000321423839581301,412.464775001347,236.233462180213,-9.98580614903476
"88",14.5,28.8,21.65,28.35,5.6,0,1073.39645823499,0.0113785745848646,0.628909382834439,0.0508751598913213,0.0504772342155199,1,49.4230196236453,4.79630389571036,0.00242947974598307,7847.17088588012,1,0.000370800511588846,412.969360337517,236.233462180213,-9.98580614903476
"89",17.7,32.3,25,24.95,6.3,5.5,1094.3537293624,0.0114447406897632,0.625113303265387,0.0511704823804571,0.0564585833501496,1,49.4484780464736,4.79537290610518,0.00246888551247496,7923.44828057608,1,0.000379002187846396,413.423253357682,236.233462180213,-9.98580614903476
"90",14.6,21.8,18.2,23.75,5,2.5,1108.25514421093,0.0113374877934266,0.625809814523047,0.0506917706765531,0.045232287978104,0.881578947368421,50.0335231218447,4.84901849666572,0.0566998727023354,7963.83029904912,1,0.00760154744510163,422.089017445098,236.233462180213,-9.98580614903476
"91",12.4,24.8,18.6,28.21,5.1,0,1122.57308507462,0.0110107318220254,0.624680533561082,0.0492331880644634,0.0475060996427667,0.907894736842105,50.6285509532932,4.84800372993129,0.056977675480706,7994.75406726259,1,0.00764045882592679,432.434809932109,236.233462180213,-9.98580614903476
"92",13.9,26.3,20.1,17.25,4.2,5.5,1138.45260050048,0.0112132097699806,0.621231747802578,0.0501370400388457,0.038416228680789,1,51.0920706253614,4.82415581898288,0.0437659131025896,8020.02581179246,1,0.00658288001268352,437.885434582611,236.233462180213,-9.98580614903476
"93",16.8,24.9,20.85,12.85,2.9,1,1155.10709117719,0.0111132671523565,0.623370294885548,0.0496909110964301,0.0267640373760679,1,51.4077646952086,4.81882803867868,0.0295923280158824,8037.37486896531,1,0.00441140922172082,440.606391790568,236.233462180213,-9.98580614903476
"94",13.8,24.6,19.2,11.1,2.5,4.5,1170.05095713346,0.0113383145092415,0.622315308148567,0.0506954607225547,0.0226144949675955,0.947368421052632,51.6691980689069,4.82596379146557,0.0244181841890812,8047.50122471691,1,0.00351821680334622,442.480897703391,236.233462180213,-9.98580614903476
"95",16.6,24.2,20.4,16.74,3.8,3,1186.23644191379,0.0113512561374641,0.624689243376304,0.0507532254990377,0.0343348423314374,1,52.0613375401489,4.85063162823019,0.0365362130855218,8052.5254387178,1,0.00556299198483115,446.950873023043,236.233462180213,-9.98580614903476
"96",13.9,28.9,21.4,25.02,5,0,1203.4592314533,0.0110308327638189,0.624825578608134,0.0493229213467803,0.0464897368857377,1,52.5798790085179,4.87046808935954,0.0480324360254145,8051.49272765132,1,0.00710730019252733,455.48645626226,236.233462180213,-9.98580614903476
"97",18.6,27.9,23.25,17.6,4.9,18,1222.60766678654,0.0122569787235375,0.621444263825108,0.0547950401427983,0.0410022823649853,1,53.0209488809833,4.8577316773555,0.0404104252493107,8045.64315553578,1,0.0066428726211706,461.098355052625,236.233462180213,-9.98580614903476
"98",13.9,19.8,16.85,9.22,2.3,3.5,1235.09831503377,0.0124064903142978,0.634316807284424,0.0554620710942499,0.0190140345836225,0.792763157894737,53.2242125894765,4.84184375559353,0.0184910413855712,8039.28524835976,1,0.00243905822285445,462.177784659732,236.233462180213,-9.98580614903476
"99",13.8,22.6,18.2,18.01,4.1,0.5,1248.98624413321,0.0121818322692197,0.6358738063849,0.0544597632750337,0.0345196692270462,0.881578947368421,53.5892593111668,4.86844528905527,0.0331635483554387,8029.04797567689,1,0.00477660365200344,466.307062984816,236.233462180213,-9.98580614903476
"100",14.5,22,18.25,19.79,4.9,1,1262.92914201198,0.011948911322832,0.633533175635304,0.0534204748064813,0.0420594051613557,0.884868421052632,54.0220994837431,4.88251403146261,0.0391200681976599,8015.70654722177,1,0.00554762757364408,471.576865369572,236.233462180213,-9.98580614903476
"101",15.1,22.4,18.75,18.03,4.9,0,1277.39375781053,0.0116317432252603,0.631099785984621,0.0520050916053378,0.0432062583252956,0.917763157894737,54.4525305292476,4.88944336723582,0.0386495944272717,7998.60120837676,1,0.00553404493359018,476.366249216898,236.233462180213,-9.98580614903476
