"","TemperatureAirMin","TemperatureAirMax","TemperatureAirMean","Radiation","PET","Rainfall","ThermalTime","WaterStress","WaterStressConductance","WaterStressRUE","WaterSupplyDemandRatio....WaterDemand.WaterAvailable","ThermalStressRUE....ThermalStressRUE","NitrogenAbsorbed....NitrogenAbsorbed","NitrogenNutritionIndex....NNI","NitrogenStressRUE....NitrogenStressRUE","LAI","RIE","RUE","CropBiomass","CropYield","a_water_stress"
"69",17.2,29.7,23.45,28.93,7.2,0,729.106666560968,0.00270885217076893,0.523687579487707,0.0121215197352029,0.377532420279094,1,43.3735920439854,4.50755335840931,0.206152858208763,1420.07715804175,1,0.00649996286277559,375.560162883956,236.233462180213,-6.34702324189711
"70",18.4,31,24.7,20.78,6.3,0,749.963194590732,0.00912751697009459,0.519332648360067,0.0408229384292385,0.0957455333461626,1,43.7693139462837,4.48494804609213,0.0405487774993882,1873.179837966,1,0.00443454855514183,379.983358994796,236.233462180213,-6.34702324189711
"71",16.9,25.5,21.2,18.01,4.2,0,767.076910279693,0.00862533384320972,0.56480750673115,0.0385792119759989,0.0662176243502577,1,44.0493930775295,4.48309840680235,0.0285048719026906,2229.10192946728,1,0.00301627151890986,382.590865397464,236.233462180213,-6.34702324189711
"72",18.1,30,24.05,25.02,5.6,0,787.171448706064,0.00801891016585228,0.561278739547545,0.0358692279717328,0.0928935417674566,1,44.4195955327001,4.50287956709567,0.0375279660043171,2613.7798316416,1,0.00379304350277392,387.146158922555,236.233462180213,-6.34702324189711
"73",17.9,31.8,24.85,28.01,6.2,0,808.109645167609,0.00739275400567793,0.557009246111809,0.0330705103082582,0.109096147618411,1,44.8206352311553,4.51244926074184,0.0403758510223964,2971.83141418672,1,0.00386679254374581,392.34498416177,236.233462180213,-6.34702324189711
"74",20.9,31.3,26.1,25.43,6.7,0,830.362624254293,0.0067546160166704,0.552591978082851,0.030217704273253,0.126109960383366,1,45.2412378715465,4.51969133693496,0.0420190560537997,3300.99380522165,1,0.00378244970139818,396.961993565285,236.233462180213,-6.34702324189711
"75",17.8,26.9,22.35,27.81,7.2,0,848.70574099265,0.00613394724424598,0.548081630565809,0.027442521888899,0.146394872716043,1,45.6818400350784,4.5328464588621,0.0437193851035565,3535.54153705629,1,0.00359931054802065,401.766641229627,236.233462180213,-6.34702324189711
"76",15.5,23.7,19.6,27.09,6.4,0,864.181083997771,0.00560643841322309,0.543687158702038,0.0250835491860193,0.140036248515523,0.973684210526316,46.0587160772428,4.53846278234845,0.0371360306278034,3708.04139064896,1,0.00272097060636024,405.304773728489,236.233462180213,-6.34702324189711
"77",15.7,25.7,20.7,21.97,5.4,0,880.812568429408,0.00515934434038365,0.539946898341202,0.0230839643656164,0.126207327111977,1,46.3622786857068,4.54520184398884,0.0297602569776623,3867.9741155054,1,0.00206095413475183,407.478173520833,236.233462180213,-6.34702324189711
"78",15.4,26,20.7,24.14,5.5,2,897.449098931888,0.00492050090077338,0.53677326888062,0.0220156835666048,0.132526438594331,1,46.6489061345719,4.55913801032917,0.0280129633298382,4005.01947772916,1,0.00185017360929786,409.622006685399,236.233462180213,-6.34702324189711
"79",13.6,25.6,19.6,24.99,5.2,0,912.9371855095,0.00451894023869099,0.535076636749033,0.0202195014576523,0.134301840886973,0.973684210526316,46.9096707855585,4.5706911918845,0.0254078673642337,4109.61592427036,1,0.00150064525378875,411.422060680223,236.233462180213,-6.34702324189711
"80",11.4,27.9,19.65,30.4,5.6,0,928.481835354027,0.00985246826325313,0.532222326917645,0.0440612488089798,0.0653150270594423,0.976973684210526,47.0250415832079,4.57029457064117,0.0112127179978042,4315.29744258122,1,0.00144801087024942,413.534998142091,236.233462180213,-6.34702324189711
"81",12.2,31.8,22,30.47,5.9,0,946.421624582302,0.00930552986554086,0.569889983560966,0.0416181925500396,0.0716228388233169,1,47.152992175194,4.56913445310675,0.0123984381726353,4507.67715139433,1,0.00154800176156549,415.799043598487,236.233462180213,-6.34702324189711
"82",15.1,33.2,24.15,29.15,6.8,0,966.611304632503,0.00870856354731252,0.56605682160147,0.0389511051985545,0.0865946710310004,1,47.2957012490689,4.56847281726536,0.0137848156926822,4674.40659206151,1,0.00161080141856505,418.052876943343,236.233462180213,-6.34702324189711
"83",19.2,30.5,24.85,24.45,6.4,0,987.539767270396,0.00815636715363315,0.561864021001019,0.0364835429460499,0.085412091938577,1,47.4231095836709,4.56643962639415,0.012268332316613,4803.87576528687,1,0.00134277668684869,419.628759663028,236.233462180213,-6.34702324189711
"84",17.8,28.5,23.15,19.1,4.6,12.5,1006.70087806898,0.0088584988362305,0.55797776644189,0.0396210300341859,0.0555684333790451,1,47.4988626723721,4.56376387746579,0.00727847342799946,4907.68258753968,1,0.000865141842881372,420.421921704582,236.233462180213,-6.34702324189711
"85",17.1,26,21.55,19.52,4.6,57.5,1024.18299050457,0.0134966105005987,0.562917948897839,0.0603239991024738,0.0359071877575926,1,47.546667241361,4.56335624524963,0.00458810871726725,5027.42795203123,1,0.000830319198427445,421.199897580741,236.233462180213,-6.34702324189711
"86",16,28.1,22.05,25.27,6,0,1042.13127861457,0.0129156019532801,0.595195298554146,0.0577330467271753,0.0481784980010531,1,47.61279928199,4.56480599337907,0.00634031058811848,5121.39665677236,1,0.00109813634234595,422.531893038553,236.233462180213,-6.34702324189711
"87",17.3,26,21.65,17.54,4.5,0,1059.67012209555,0.0125001564096526,0.591190812470407,0.0558799277919808,0.036922614918807,1,47.6613133034044,4.56109686738114,0.00464269940881326,5191.39415433227,1,0.000778301123173072,423.187160320175,236.233462180213,-6.34702324189711
"88",14.5,28.8,21.65,28.35,5.6,0,1077.21380295446,0.0121622495579385,0.588319965037967,0.0543723901319206,0.0472247318740536,1,47.7210825103649,4.5627139750176,0.00571466072286838,5244.23998373825,1,0.00093215928688609,424.455642677769,236.233462180213,-6.34702324189711
"89",17.7,32.3,25,24.95,6.3,5.5,1098.25012238153,0.0122537014860332,0.585980481652448,0.0547804185267426,0.0527313193397386,1,47.78496070605,4.56089727325121,0.00609693686497417,5290.31881423696,1,0.00100197825958323,425.655611841446,236.233462180213,-6.34702324189711
"90",14.6,21.8,18.2,23.75,5,2.5,1112.20405957761,0.0121665489905935,0.586614032774019,0.0543915731927913,0.0421500388661564,0.881578947368421,48.3285363794485,4.60523280823962,0.051797399888987,5314.54858080805,1,0.00745112836209055,434.149898174229,236.233462180213,-6.34702324189711
"91",12.4,24.8,18.6,28.21,5.1,0,1126.57536540059,0.0118600205399941,0.586010273204781,0.0530238153265947,0.0441042172998786,0.907894736842105,48.8820850431055,4.60490306139007,0.0521466695550062,5332.97061440985,1,0.00753102872251306,444.34751354681,236.233462180213,-6.34702324189711
"92",13.9,26.3,20.1,17.25,4.2,5.5,1142.51202178335,0.0120785864396171,0.583884717144984,0.0539990969335706,0.0356638777991712,1,49.3160857560303,4.58364737603573,0.0403378775606147,5347.75072325333,1,0.00653462688147042,449.758184604667,236.233462180213,-6.34702324189711
"93",16.8,24.9,20.85,12.85,2.9,1,1159.22745375666,0.0119899373604635,0.585400639683028,0.0536035406036308,0.0248071268843058,1,49.6120960615384,4.57890370397827,0.0273200044324963,5357.53326820197,1,0.00439334690066607,452.468000972998,236.233462180213,-6.34702324189711
"94",13.8,24.6,19.2,11.1,2.5,4.5,1174.22536194059,0.0122246076211346,0.584785983382809,0.0546506132578295,0.0209749273233899,0.947368421052632,49.8582452868419,4.58561746454803,0.0226391077331914,5362.84892167868,1,0.00351636950244026,454.341522643898,236.233462180213,-6.34702324189711
"95",16.6,24.2,20.4,16.74,3.8,3,1190.47055842448,0.0122524673607002,0.586412510325228,0.0547749123872829,0.0318093962848409,1,50.227609993086,4.60853088622787,0.0338902977315273,5364.83339453539,1,0.00556901426707003,458.816336987774,236.233462180213,-6.34702324189711
"96",13.9,28.9,21.4,25.02,5,0,1207.75679331933,0.0119516440350424,0.586605485032646,0.0534326687875044,0.0429079473348533,1,50.7160707027605,4.6269717728054,0.0445636636370004,5362.8961656433,1,0.00714346643722079,467.395354440219,236.233462180213,-6.34702324189711
"97",18.6,27.9,23.25,17.6,4.9,18,1226.9733531971,0.0131963466075436,0.584520391451626,0.0589851000953017,0.0380835785471726,1,51.1370762959301,4.61552114588386,0.0379990480207519,5357.54663405788,1,0.00672413295309068,473.07590195899,236.233462180213,-6.34702324189711
"98",13.9,19.8,16.85,9.22,2.3,3.5,1239.51363475791,0.013355574689101,0.593127335426914,0.0596951366787386,0.0176628442720584,0.792763157894737,51.3307222596036,4.60065104834512,0.017356029032209,5352.38214150509,1,0.00246407562426283,474.166403267264,236.233462180213,-6.34702324189711
"99",13.8,22.6,18.2,18.01,4.1,0.5,1253.45737408939,0.0131484307619967,0.59422437949607,0.0587714200181111,0.031981977783101,0.881578947368421,51.6781519431572,4.62560901371393,0.03109774276846,5344.55450532662,1,0.00483367577465695,478.345019300939,236.233462180213,-6.34702324189711
"100",14.5,22,18.25,19.79,4.9,1,1267.45506209201,0.0129359823430593,0.592797024076059,0.0578239445059461,0.038850091878314,0.884868421052632,52.0909174815806,4.63888788185516,0.0367582900592345,5334.6527331745,1,0.00564238823975838,483.704836737651,236.233462180213,-6.34702324189711
"101",15.1,22.4,18.75,18.03,4.9,0,1281.97515466544,0.0126388003641836,0.591331488579245,0.0564984006277696,0.0397635921197308,0.917763157894737,52.5022961387614,4.64540353226669,0.0363987864857586,5322.17637954528,1,0.00566206607294538,488.60501519982,236.233462180213,-6.34702324189711
