"","TemperatureAirMin","TemperatureAirMax","TemperatureAirMean","Radiation","PET","Rainfall","ThermalTime","WaterStress","WaterStressConductance","WaterStressRUE","WaterSupplyDemandRatio....WaterDemand.WaterAvailable","ThermalStressRUE....ThermalStressRUE","NitrogenAbsorbed....NitrogenAbsorbed","NitrogenNutritionIndex....NNI","NitrogenStressRUE....NitrogenStressRUE","LAI","RIE","RUE","CropBiomass","CropYield","a_water_stress"
"44",8,19,13.5,22.33,4.1,0,413.083338153265,0.0100927510377784,0.614485472068008,0.0451343754558544,0.0973284192860366,0.572368421052632,19.6793008407717,2.46683569076086,0.115666783083545,158.372113847731,1,0.00424890407086697,269.857973485135,236.233462180213,-9.47185293983202
"45",5.1,20.6,12.85,29.53,4.7,0,421.450573954277,0.00921678332145907,0.605918259611566,0.041221733110532,0.119661083268511,0.529605263157895,20.7287961864898,2.57286756288132,0.130263837229141,168.065780936991,1,0.00413256754777662,275.715640030056,236.233462180213,-9.47185293983202
"46",5.6,21,13.3,29.61,4.9,0,430.293150637785,0.00835246457489373,0.596968607637976,0.0373598825814063,0.134791456138373,0.55921052631579,21.8060727095247,2.67307805504946,0.13205698574447,177.552731662357,1,0.00410024931243129,281.543242372828,236.233462180213,-9.47185293983202
"47",9.2,22,15.6,26.53,4.5,0,441.538030494393,0.00755950623622831,0.588074206844023,0.0338158919014391,0.133506917961304,0.710526315789474,22.7684919234356,2.75740082642298,0.116554734706515,188.478284528005,1,0.00427947385685403,286.9928955611,236.233462180213,-9.47185293983202
"48",6.6,24,15.3,28.42,5.4,0,452.479174249497,0.0067003180516357,0.579863090377687,0.0299749409725167,0.176615702671002,0.69078947368421,23.9194595155172,2.86475769992988,0.137847733124842,197.929788450897,1,0.00447830195358837,293.102015954107,236.233462180213,-9.47185293983202
"49",13.5,23,18.25,25.41,6.5,0,466.506292052229,0.00573065880467716,0.570916131797679,0.0256390778795053,0.241960373593568,0.884868421052632,25.3009724377134,2.99342308999998,0.163450345263055,213.624593593559,1,0.00601212796875294,300.434888195036,236.233462180213,-9.47185293983202
"50",15.2,21.2,18.2,23.18,6.2,0,480.494869439852,0.00486021103843937,0.560763143564706,0.0217460156054978,0.265102601399101,0.881578947368421,26.5681631252818,3.09861854656598,0.147791194597066,227.14457749798,1,0.00474146064947641,305.710426972069,236.233462180213,-9.47185293983202
"51",16,21.9,18.95,18.2,5.1,0.5,495.279348102745,0.00424800188347538,0.551605185234796,0.0190075188834993,0.242965300517265,0.930921052631579,27.5260361496683,3.17808514215104,0.110593548970067,244.890612110945,1,0.0033827992388945,308.665640387167,236.233462180213,-9.47185293983202
"52",13.9,25.7,19.8,29.73,6.7,0,510.961633989808,0.00341542742804712,0.545142741957985,0.015282847725415,0.386430067851702,0.986842105263158,28.8024819089195,3.30695666193806,0.146555106622632,266.14568122424,1,0.00395019782482413,314.302730691104,236.233462180213,-9.47185293983202
"53",8.5,20.3,14.4,13.33,3.2,2.5,521.006757102073,0.00342149710207874,0.536330091390103,0.0153100031613718,0.180737123492788,0.631578947368421,29.2588802164013,3.32427979154861,0.0518541946662914,279.974442574998,1,0.000914885796834576,314.888111219351,236.233462180213,-9.47185293983202
"54",5.7,21,13.35,24.48,3.9,0,529.953139867191,0.00296502884037181,0.536394426762661,0.0132677254612941,0.249786494798081,0.5625,29.8192404541308,3.38429133480832,0.0635972703542203,294.159505119533,1,0.000881883384438017,315.924359471401,236.233462180213,-9.47185293983202
"55",12.4,22.8,17.6,23.94,4.5,9.5,543.352752191396,0.00392465911528697,0.531552871715495,0.0175610439884666,0.212886614774173,0.842105263157895,30.2179256377038,3.42301056991126,0.0451620542653913,330.343615910584,1,0.00127431326645724,317.388698332152,236.233462180213,-9.47185293983202
"56",11.5,15.4,13.45,9.91,2.2,9,552.399161565115,0.00501049641192278,0.541723267376371,0.0224182146889531,0.0801567525985113,0.569078947368421,30.3510799988976,3.42888485721779,0.0150429893363466,362.065939040401,1,0.00037265717312606,317.565963896265,236.233462180213,-9.47185293983202
"57",9.4,19.7,14.55,20.43,3.6,0.5,562.584802277008,0.0046389065338904,0.553189013442865,0.020756125273059,0.139149752337994,0.641447368421053,30.5716886705427,3.45268959174832,0.0249149882640326,403.200728870898,1,0.000656731745586565,318.209981315257,236.233462180213,-9.47185293983202
"58",7.7,21.1,14.4,21.62,3.8,10.5,572.617502114703,0.00573256273076273,0.549271002401073,0.0256475923461057,0.11680024591362,0.631578947368421,30.7376138561931,3.46735210194166,0.0187171666584714,454.114934905789,1,0.000611603077681318,318.844678525152,236.233462180213,-9.47185293983202
"59",11.6,20.2,15.9,12.01,2.9,0,584.205032838447,0.00534383274710403,0.560783131762534,0.0239090941437508,0.0938271232818331,0.730263157894737,30.8611981270444,3.47727197451794,0.0139248035592537,520.574875681031,1,0.000500953201677345,319.133468026855,236.233462180213,-9.47185293983202
"60",10,20,15,17.17,3.3,5,594.857200792511,0.00564665658525875,0.556698084251231,0.0252634114536587,0.0992855353198675,0.671052631578947,32.086133329192,3.61339315733651,0.137946583722316,600.163847421856,1,0.0049115996657623,323.181412007389,236.233462180213,-9.47185293983202
"61",12.6,21.2,16.9,14.36,3.4,7.5,607.489744711775,0.00626234693996869,0.559881058459695,0.0280166686927221,0.0904643296001299,0.796052631578947,33.1429822520866,3.70522414353506,0.118150567000706,725.189298718248,1,0.00565844217134605,327.081663027255,236.233462180213,-9.47185293983202
"62",13.7,22.5,18.1,22.59,4.8,0,621.366516319138,0.00569222991813379,0.566337137320921,0.025467220902293,0.137672083872781,0.875,34.6807941495108,3.85026159446784,0.170727869224746,856.479814389061,1,0.00836651690969862,336.153644642779,236.233462180213,-9.47185293983202
"63",13.2,22.7,17.95,18.38,4.2,0,635.094643367188,0.0052039054256369,0.560359659276878,0.023283268042104,0.129183287191184,0.865131578947368,35.9907614257193,3.93279124705233,0.143143063211665,994.827400700844,1,0.00648854149854327,341.878095494454,236.233462180213,-9.47185293983202
"64",13.3,21.9,17.6,22.45,4.4,0,648.463954444063,0.00472208714784212,0.555225721191638,0.0211281952643385,0.146330339144621,0.842105263157895,37.3471879599342,4.04123741624451,0.146775218212865,1135.89860151674,1,0.00600695546510981,348.351190703656,236.233462180213,-9.47185293983202
"65",12.4,18.5,15.45,11,2.7,0.5,659.593046185036,0.00448006343569073,0.550148600026,0.0200455982796068,0.0931027489455127,0.700657894736842,38.129004363138,4.08119390465883,0.083682865383241,1260.21804460205,1,0.00275235794807062,349.804435700238,236.233462180213,-9.47185293983202
"66",8.6,26.3,17.45,30.28,5.9,0,672.815339421096,0.00390903609104211,0.547594279794154,0.0174911524297745,0.228953617425182,0.832236842105263,39.9324522598417,4.26392049262122,0.192569151378233,1407.40953184806,1,0.00670270620486381,359.546417006635,236.233462180213,-9.47185293983202
"67",15.5,23.9,19.7,23.57,6.4,0,688.398418082068,0.00331564874516891,0.541557945656456,0.0148364393921492,0.286951241214674,0.980263157894737,41.8673770850206,4.39986825005812,0.203342432635933,1570.53872459077,1,0.00724324397434298,367.741133509447,236.233462180213,-9.47185293983202
"68",17.4,27.6,22.5,25.65,7.1,0,706.920986079718,0.00268928016710761,0.535272317711983,0.012033947795002,0.383721407870523,1,43.9896365707,4.56286573868549,0.220133327999732,1742.68582828677,1,0.00667132442497733,375.95486814148,236.233462180213,-9.47185293983202
"69",17.2,29.7,23.45,28.93,7.2,0,726.450100102486,0.0020875311982447,0.528625188864369,0.0093414303796171,0.489899033398204,1,46.0605180173504,4.7168482296054,0.212069553400943,1893.50169023369,1,0.0051333154606039,383.083195322693,236.233462180213,-9.47185293983202
"70",18.4,31,24.7,20.78,6.3,0,747.300862953817,0.00851819354107206,0.522229722949222,0.0381004639015912,0.102594402934624,1,46.3724065840125,4.6973339227372,0.0315930281004815,2562.01826116186,1,0.00321273919974856,386.28770991009,236.233462180213,-9.47185293983202
"71",16.9,25.5,21.2,18.01,4.2,0,764.3736166675,0.00801373402966745,0.58978432092477,0.0358460945449097,0.0712712842990283,1,46.6005043979201,4.69768723505203,0.0229940040903294,3085.7261525365,1,0.00225244578656677,388.234904243661,236.233462180213,-9.47185293983202
"72",18.1,30,24.05,25.02,5.6,0,784.423314887513,0.007403312410272,0.584572353239781,0.033117707420909,0.100617794460157,1,46.8991619529714,4.71402655923542,0.0300192922005675,3648.50881661994,1,0.00279118204982226,391.587002238216,236.233462180213,-9.47185293983202
"73",17.9,31.8,24.85,28.01,6.2,0,805.318943045316,0.00677361451582589,0.5782403202978,0.030302644707537,0.119068036780906,1,47.2182749825075,4.72249513884195,0.0319158150373653,4169.08696310114,1,0.00279068185127534,395.339018173618,236.233462180213,-9.47185293983202
"74",20.9,31.3,26.1,25.43,6.7,0,827.531261908171,0.00613323769192727,0.571681285044849,0.027439349033249,0.138886571995791,1,47.5467683975122,4.72912059209068,0.0326727772595827,4644.13262615954,1,0.00266122940067458,398.587421229258,236.233462180213,-9.47185293983202
"75",17.8,26.9,22.35,27.81,7.2,0,845.844713062484,0.00550921139223024,0.56498509725755,0.0246487273014675,0.162995819571337,1,47.8851741480932,4.74022752305628,0.0334993091578557,4979.14917138832,1,0.00247714600865861,401.894113893296,236.233462180213,-9.47185293983202
"76",15.5,23.7,19.6,27.09,6.4,0,861.298226347821,0.00498037427789619,0.558436969366773,0.02228348547842,0.157639679091091,0.973684210526316,48.1693424141067,4.74556319484516,0.0279957831423883,5222.99209896163,1,0.0018222800686646,404.263661112182,236.233462180213,-9.47185293983202
"77",15.7,25.7,20.7,21.97,5.4,0,877.90916042814,0.00453552969264217,0.552871647598107,0.0202937088020467,0.143565824275489,1,48.392914018259,4.75136116319377,0.0219509293604718,5446.82575932456,1,0.00133639730512714,405.672972254277,236.233462180213,-9.47185293983202
"78",15.4,26,20.7,24.14,5.5,2,894.52755439102,0.00429969710286888,0.548179897559986,0.0192387703908736,0.151661022829863,1,48.5976592665855,4.76184249946311,0.0200619667646088,5637.62753927515,1,0.00115790271652094,407.014657289964,236.233462180213,-9.47185293983202
"79",13.6,25.6,19.6,24.99,5.2,0,909.999934592848,0.0039013880769983,0.545689052818479,0.0174569380172287,0.155560528954445,0.973684210526316,48.7790238067545,4.77046895786183,0.0177370074555184,5781.55573745057,1,0.000904456742462998,408.099571241683,236.233462180213,-9.47185293983202
"80",11.4,27.9,19.65,30.4,5.6,0,925.530841230647,0.00923847777565909,0.541477011583062,0.0413186504389866,0.0696558726278654,0.976973684210526,48.8506318548374,4.77010153166073,0.00699228744582927,6090.33669036363,1,0.000846777913625436,409.335189573245,236.233462180213,-9.47185293983202
"81",12.2,31.8,22,30.47,5.9,0,943.423672598139,0.00868375776235814,0.597191065411808,0.0388402672489643,0.0767511581926262,1,48.9307628240929,4.76955561398692,0.00781081455117862,6378.57009600924,1,0.00091012237379963,410.66629815227,236.233462180213,-9.47185293983202
"82",15.1,33.2,24.15,29.15,6.8,0,963.56413834429,0.00807897673881952,0.591490570464512,0.0361376774552169,0.0933429096173234,1,49.0168904234387,4.76896239475136,0.00837954588473601,6627.63324189697,1,0.00090845197921134,411.937404161582,236.233462180213,-9.47185293983202
"83",19.2,30.5,24.85,24.45,6.4,0,984.445717067768,0.0075221132443773,0.585247519462735,0.0336487486671293,0.0926139182671365,1,49.0898550369513,4.76750805409153,0.00708617661069118,6820.47878816273,1,0.000715322927352113,412.776907149123,236.233462180213,-9.47185293983202
"84",17.8,28.5,23.15,19.1,4.6,12.5,1003.56738089597,0.00822438673717875,0.579474753021865,0.0367875220424678,0.0598528398712295,1,49.1306899913478,4.76584302494126,0.00396112862690967,6976.65754195394,1,0.00043716032002647,413.177695730523,236.233462180213,-9.47185293983202
"85",17.1,26,21.55,19.52,4.6,57.5,1021.00957272913,0.0128607739482527,0.58675114438113,0.0574885057406094,0.0376824388085864,1,49.1555531091033,4.76557162292206,0.0024104492969468,7162.13219888685,1,0.000415719384734921,413.567208165244,236.233462180213,-9.47185293983202
"86",16,28.1,22.05,25.27,6,0,1038.89142175759,0.0122657227163677,0.633710708139773,0.0548340519412613,0.0507311568406932,1,49.1902144644478,4.76632638433209,0.00335854060190058,7307.6577526107,1,0.000552487169434355,414.237353002281,236.233462180213,-9.47185293983202
"87",17.3,26,21.65,17.54,4.5,0,1056.36857255725,0.011840553593089,0.62780367972839,0.052936945262988,0.03897946645061,1,49.2150725464974,4.76425894460439,0.00240638352485845,7416.23482041003,1,0.000382159778811564,414.559100963258,236.233462180213,-9.47185293983202
"88",14.5,28.8,21.65,28.35,5.6,0,1073.85287490605,0.0114824066344509,0.623559436914469,0.0513385946836069,0.0500207833291421,1,49.2449455157101,4.76500451040224,0.00289054707132039,7498.2752813493,1,0.000445189873525213,415.164915343151,236.233462180213,-9.47185293983202
"89",17.7,32.3,25,24.95,6.3,5.5,1094.82053664405,0.011551896468559,0.619969436631671,0.0516487371293415,0.0559348716388251,1,49.2757410287919,4.76394773159627,0.00297729088647481,7570.2196743058,1,0.000461319943059365,415.717392106959,236.233462180213,-9.47185293983202
"90",14.6,21.8,18.2,23.75,5,2.5,1108.72884282259,0.0114472808971353,0.620667030942885,0.0511818200371708,0.0447984562822116,0.881578947368421,49.8549315755008,4.81622724229458,0.0559526049156086,7608.27510722858,1,0.00757388141099633,424.351616915495,236.233462180213,-9.47185293983202
"91",12.4,24.8,18.6,28.21,5.1,0,1123.05377187645,0.0111231737380629,0.619616627638435,0.0497351335061089,0.0470258700794164,0.907894736842105,50.4441109458962,4.81538782773475,0.0562429809021244,7637.39337378549,1,0.00761883155180763,434.668124343167,236.233462180213,-9.47185293983202
"92",13.9,26.3,20.1,17.25,4.2,5.5,1138.94074823948,0.0113277523018128,0.616355318279098,0.0506483162060929,0.0380277763224303,1,50.9034885426411,4.79201120220362,0.0432454170169258,7661.13633018695,1,0.00657092266661282,440.108848311122,236.233462180213,-9.47185293983202
"93",16.8,24.9,20.85,12.85,2.9,1,1155.60319197691,0.0112292835320101,0.618415116865395,0.0502087890527574,0.0264875222526914,1,51.2164298589192,4.78681057492946,0.0292482472171291,7677.3651049327,1,0.0044055572240632,442.826196006924,236.233462180213,-9.47185293983202
"94",13.8,24.6,19.2,11.1,2.5,4.5,1170.55410111337,0.011455585016422,0.617424210793495,0.0512188835544771,0.0223829910076773,0.947368421052632,51.4757348191887,4.79390072796003,0.0241488973817607,7686.7599729188,1,0.00351534191579645,444.699170179661,236.233462180213,-9.47185293983202
"95",16.6,24.2,20.4,16.74,3.8,3,1186.74736903994,0.0114704711519222,0.61970004707192,0.0512853240267912,0.0339779931078314,1,51.8647110523855,4.81831618507137,0.0361365260114393,7691.29327016392,1,0.00555982033709769,449.166597016925,236.233462180213,-9.47185293983202
"96",13.9,28.9,21.4,25.02,5,0,1203.97841875577,0.0111525995781921,0.619849568773685,0.0498664875566244,0.0459821505493023,1,52.37907880005,4.83797179454986,0.0475093627500946,7690.06244279305,1,0.00710737513920223,457.702270264102,236.233462180213,-9.47185293983202
"97",18.6,27.9,23.25,17.6,4.9,18,1223.13569608991,0.0123811540323529,0.616651851414607,0.055349039283396,0.0405910548605455,1,52.817412911065,4.82548249221077,0.0400468985863224,7684.1886464326,1,0.00664967208909759,463.319913244971,236.233462180213,-9.47185293983202
"98",13.9,19.8,16.85,9.22,2.3,3.5,1235.63280819648,0.0125319310238154,0.628952608655457,0.0560216740610653,0.0188237100450953,0.792763157894737,53.0193769744709,4.80978271822587,0.0183216649705254,7677.93221567869,1,0.00244110091499595,464.400246865912,236.233462180213,-9.47185293983202
"99",13.8,22.6,18.2,18.01,4.1,0.5,1249.52800365617,0.0123095532754824,0.630451149491022,0.0550296018338308,0.0341615013235596,0.881578947368421,53.382044553961,4.83614579563743,0.03285586575824,7667.95459300965,1,0.0047818037806175,468.53402059818,236.233462180213,-9.47185293983202
"100",14.5,22,18.25,19.79,4.9,1,1263.47802070588,0.0120792924330024,0.62824011173758,0.0540022470411619,0.0416054255952133,0.884868421052632,53.812181642937,4.85012064442178,0.0387684853406701,7655.0108460551,1,0.005557642616718,473.813336472653,236.233462180213,-9.47185293983202
"101",15.1,22.4,18.75,18.03,4.9,0,1277.94982739673,0.0117647149335203,0.62594502447969,0.0525985122400674,0.0427179158529534,0.917763157894737,54.2400570471717,4.85701799838081,0.0383148295294952,7638.45900713459,1,0.00554871261873678,478.615414321413,236.233462180213,-9.47185293983202
